id,document,tag,content
2086,P10_Transcript.vtt,Complex data linking process,"so i'm assuming there's that there's obviously no events during this time period in line for it right because events would be highlighted, with. 00:22:47.820 P10: With some kind of marker."
1911,P10_Transcript.vtt,Moderator assist,00:26:23.910 MODERATOR: It will.
1912,P10_Transcript.vtt,Moderator assist,00:27:58.530 MODERATOR: And if i'm P10.
1913,P10_Transcript.vtt,Moderator assist,00:28:09.360 MODERATOR: Yet.
2136,P10_Transcript.vtt,Confusing text descriptions,00:30:26.490 P10: What i'm saying is that signal signal to noise ratio here so really What it means is the coefficient of variation.
1914,P10_Transcript.vtt,Moderator assist,00:30:34.020 MODERATOR: right because we're.
1926,P10_Transcript.vtt,Moderator assist,00:31:57.330 MODERATOR: Have you.
1915,P10_Transcript.vtt,Moderator assist,00:32:26.550 MODERATOR: Okay. 00:32:27.330 P10: I saw trying to figure out what the meeting is that did I use click to generate groups button. 00:32:36.210 MODERATOR: Yes.
2138,P10_Transcript.vtt,Visualization of plots complex,"00:32:55.290 P10: Well, I think that's a click pollution. 00:32:57.930 P10: yeah So these are i've seen some weather very was here and that's confused me it's."
2137,P10_Transcript.vtt,Good data exploration features,00:33:19.650 P10: Total talking now 10 quality very helpful here would be when i'm looking over at the legend. 00:33:26.160 P10: Rather than group one.
2139,P10_Transcript.vtt,Visualization of plots complex,"00:33:29.040 P10: I had a label that was attached to the location. 00:33:33.000 Okay. 00:33:34.890 P10: Or the the the Ad a lie, so another ad or a label, rather than the group one because it's and. 00:33:44.550 P10: And I think yeah so so the reason i'm saying that is because, if I look here to see group 1pm 2.5 group 2pm 2.5 then look up here and these I see q2 q3."
2140,P10_Transcript.vtt,Visualization of plots complex,"00:34:09.900 P10: And I think will be clear with it at a lot but but anyway getting back so i'm trying to remember now, and although I can go up and click I can go back up and click into my queue to see which of those otherwise it was."
1932,P10_Transcript.vtt,Moderator assist,"00:34:55.200 MODERATOR: That you visited before, if you remember. 00:35:02.700 MODERATOR: If not it's fine you can continue."
1917,P10_Transcript.vtt,Moderator assist,00:35:45.510 MODERATOR: To.
2141,P10_Transcript.vtt,Good data exploration features,"00:36:21.570 P10: So we have three different visualizations right, so we have the time series which compares to to overlays to to have a look at the box plus."
2142,P10_Transcript.vtt,Visualization of plots complex,"00:37:02.880 P10: Okay, this looks these look very squashed and they look roughly on the same scale and. 00:37:14.760 P10: I would find difficult because the. 00:37:17.910 P10: Because so so obviously the scale of the y axis is up a lot, because of the of the outliers."
1918,P10_Transcript.vtt,Moderator assist,00:37:24.240 MODERATOR: You know.
1919,P10_Transcript.vtt,Moderator assist,00:39:07.500 MODERATOR: What does.
1920,P10_Transcript.vtt,Moderator assist,00:40:21.390 MODERATOR: and want to cancel the export to my computer.
1921,P10_Transcript.vtt,Moderator assist,00:40:36.390 MODERATOR: This you want to look good.
1922,P10_Transcript.vtt,Moderator assist,00:40:53.640 MODERATOR: it's fine.
2234,P10_Transcript.vtt,Useful and easy to use approach,"00:41:21.990 P10: That was it was nice to us, I think feeling so needs to be."
2236,P10_Transcript.vtt,Good data exploration features,00:41:27.990 P10: Maybe a little bit more user friendly product and it's very useful to navigate and I liked the time series it's a really good comparison
2235,P10_Transcript.vtt,Visualization of plots complex,I wouldn't be so convinced about the box.
2237,P10_Transcript.vtt,Visualization of plots complex,"00:41:53.820 P10: I think, as well, and so the script how the. 00:41:59.460 P10: How the grouping certain rights today, the thing about. 00:42:04.650 P10: Increasing the signal to noise ratio."
1923,P10_Transcript.vtt,Moderator assist,00:42:10.200 MODERATOR: yeah.
2239,P10_Transcript.vtt,Unclear standardisation of the data,"00:42:12.360 P10: yeah i'm not i'm not i'm not. 00:42:15.060 P10: convinced by that I think I know, right here you're putting all the data together you use it to get approved standard deviation. 00:42:22.650 P10: And they use an approved standard deviation to flag outliers are not put yeah it's maybe it's clear, for me, because I kind of maybe have worked with that kind of thing before."
1924,P10_Transcript.vtt,Moderator assist,00:42:35.850 MODERATOR: welcomes.
2240,P10_Transcript.vtt,Useful and easy to use approach,"00:42:42.300 P10: Yes, so I think I think it's it's very useful very useful interface overall"
2241,P10_Transcript.vtt,Environmental data prior to flare events,"I to comparative. 00:42:49.380 P10: side, what I would like is that if the events for overlay and the dates of the events, because then."
1925,P10_Transcript.vtt,Moderator assist,00:42:54.450 MODERATOR: You.
2242,P10_Transcript.vtt,Good data exploration features,00:42:54.570 P10: can compare it with the time series that's where I think that would be most useful.
